,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
5262,74.0,3.0,10.0,11.58,6.87,22.5,7.17,7.92,5.88,12.79,8.38,9.04,8.83,8.04,0.0
5263,69.0,3.0,8.0,2.29,7.21,6.17,1.54,5.04,1.42,7.96,4.71,4.25,5.91,9.79,0.0
5264,65.0,9.0,23.0,9.54,4.67,10.92,4.58,6.5,3.63,4.21,4.75,3.67,7.38,9.59,1.0
5265,77.0,1.0,12.0,7.79,1.75,7.54,1.21,5.54,1.42,4.96,2.88,1.87,1.67,7.17,1.0
5266,74.0,10.0,5.0,10.54,8.42,11.42,4.88,6.29,4.79,9.62,6.38,4.88,6.96,11.87,0.0
5267,67.0,6.0,2.0,5.5,6.42,8.04,4.67,5.66,4.0,5.09,11.34,5.17,8.29,14.42,1.0
5268,76.0,2.0,19.0,16.04,19.33,12.0,4.92,12.71,7.38,10.08,10.13,10.34,5.58,13.92,0.0
5269,65.0,8.0,5.0,13.67,10.79,15.25,8.0,17.96,14.92,17.54,17.0,15.71,17.96,21.34,0.0
5270,67.0,6.0,8.0,7.17,6.0,7.04,4.21,7.29,3.54,6.13,6.54,4.92,6.29,6.96,1.0
5271,62.0,12.0,26.0,12.87,5.66,10.08,5.0,8.38,6.5,12.38,6.5,7.25,9.67,11.08,0.0
5272,71.0,9.0,19.0,8.5,2.37,5.09,2.25,6.0,4.04,6.96,3.33,4.38,3.13,7.41,1.0
5273,71.0,9.0,1.0,11.08,8.54,10.08,7.17,13.7,11.5,13.25,10.29,12.75,12.83,17.33,0.0
5274,70.0,3.0,27.0,13.7,9.83,12.58,7.87,8.96,8.33,11.92,7.71,10.58,10.71,13.33,0.0
5275,62.0,11.0,17.0,24.96,21.59,19.83,16.04,16.66,13.08,18.0,15.37,14.79,19.12,21.0,0.0
5276,71.0,12.0,21.0,10.46,8.08,10.34,6.5,11.42,8.42,15.41,11.08,13.92,13.25,23.13,0.0
5277,72.0,4.0,27.0,13.04,8.63,10.21,5.91,6.29,3.92,9.17,5.88,8.12,8.92,9.21,1.0
5278,73.0,9.0,24.0,12.33,13.25,10.0,3.79,9.25,5.17,4.12,7.29,5.13,4.33,12.67,0.0
5279,78.0,8.0,14.0,14.09,11.54,12.79,5.17,7.79,6.25,7.5,7.21,8.21,5.83,11.67,1.0
5280,65.0,1.0,4.0,4.04,4.21,6.46,1.21,2.75,2.08,7.71,3.13,2.04,6.0,12.08,0.0
5281,64.0,10.0,29.0,4.88,8.79,2.37,1.46,7.67,2.54,1.92,4.75,2.75,5.5,10.75,1.0
5282,62.0,11.0,15.0,10.46,8.54,9.13,6.54,6.92,5.29,9.42,4.54,4.83,6.92,12.29,1.0
5283,71.0,4.0,29.0,6.42,3.79,3.71,1.63,4.08,2.33,2.75,2.33,1.75,0.67,7.79,1.0
5284,71.0,3.0,30.0,3.92,4.08,5.75,1.08,5.29,1.67,2.04,3.71,4.92,3.5,6.87,1.0
5285,75.0,4.0,24.0,4.58,1.96,12.96,2.21,4.17,1.87,1.21,1.46,4.17,1.92,6.13,1.0
5286,76.0,10.0,18.0,8.63,4.0,7.71,2.04,5.46,4.08,1.54,2.46,4.38,3.63,4.58,0.0
5287,70.0,11.0,20.0,12.54,6.83,13.17,7.25,8.33,6.67,7.92,6.79,9.33,6.17,11.42,1.0
5288,74.0,1.0,26.0,22.25,17.83,18.91,12.08,16.42,11.79,15.46,12.38,16.04,16.58,18.71,0.0
5289,74.0,9.0,25.0,24.04,20.21,17.29,12.0,18.58,11.12,13.0,13.75,12.92,9.87,19.92,0.0
5290,62.0,5.0,13.0,12.42,10.21,6.67,6.83,9.5,6.46,8.75,7.33,7.83,10.0,9.38,1.0
5291,72.0,2.0,5.0,6.13,6.96,10.04,4.04,8.25,4.63,10.46,5.96,7.79,6.87,9.75,0.0
5292,67.0,3.0,23.0,12.46,9.59,8.17,7.92,12.38,8.83,15.04,9.83,10.96,11.92,17.37,0.0
5293,78.0,7.0,29.0,8.0,7.87,6.58,5.75,7.38,7.12,4.08,5.79,6.13,6.17,11.63,1.0
5294,76.0,4.0,26.0,11.38,5.21,17.25,5.13,5.91,6.0,8.25,5.54,8.33,6.25,11.75,1.0
5295,61.0,2.0,15.0,6.04,12.08,6.13,4.21,9.87,6.92,5.17,7.41,8.17,9.21,17.12,1.0
5296,69.0,8.0,24.0,8.96,9.29,8.46,4.42,9.59,6.42,7.87,6.13,7.25,7.71,13.7,1.0
5297,75.0,9.0,23.0,12.33,10.54,11.87,6.83,12.42,7.92,12.25,10.0,10.67,10.46,19.33,0.0
5298,70.0,11.0,25.0,21.79,23.0,16.96,10.71,17.67,11.12,11.21,10.75,11.04,6.34,14.04,1.0
5299,63.0,9.0,8.0,15.63,13.88,12.83,7.92,16.42,10.0,13.13,10.88,10.71,11.71,19.17,0.0
5300,63.0,7.0,26.0,4.75,6.13,4.0,3.0,7.29,2.92,6.5,5.91,4.58,5.63,11.58,1.0
5301,72.0,8.0,11.0,11.46,14.17,7.87,5.66,8.67,6.38,6.92,9.21,8.08,6.75,21.37,0.0
5302,64.0,6.0,9.0,15.09,14.29,15.0,10.25,11.5,9.96,8.58,10.75,10.21,12.5,16.92,1.0
5303,69.0,8.0,25.0,20.08,10.5,12.21,6.87,12.58,8.58,12.17,8.75,11.71,11.12,14.62,0.0
5304,61.0,2.0,27.0,11.0,13.37,11.17,6.87,13.21,8.75,12.75,10.83,10.88,12.67,20.0,0.0
5305,78.0,11.0,1.0,13.59,16.75,11.25,7.08,11.04,8.33,8.17,11.29,10.75,11.25,23.13,0.0
5306,74.0,10.0,20.0,23.79,17.75,13.92,11.75,17.62,10.25,15.59,14.09,11.67,8.5,20.5,0.0
5307,74.0,12.0,2.0,11.38,10.37,12.83,5.04,9.46,5.04,9.87,6.87,9.25,8.83,11.25,0.0
5308,62.0,8.0,5.0,5.88,4.5,7.83,4.25,8.92,6.54,10.75,7.71,7.87,9.59,9.92,0.0
5309,67.0,3.0,10.0,19.58,23.25,17.46,13.0,23.09,15.25,22.83,16.25,15.37,17.92,28.21,0.0
5310,75.0,3.0,30.0,16.08,16.96,15.12,7.17,9.75,6.54,8.58,8.42,9.5,9.71,15.87,1.0
5311,64.0,3.0,2.0,10.63,9.92,7.87,3.08,10.0,2.5,6.04,6.46,3.37,6.29,7.21,1.0
5312,62.0,10.0,8.0,7.71,7.54,9.0,6.29,8.92,6.0,8.46,6.13,6.13,7.79,7.08,1.0
5313,61.0,8.0,4.0,11.0,9.21,10.58,7.54,13.17,9.62,13.54,11.79,11.67,10.21,16.04,0.0
5314,73.0,1.0,24.0,13.37,16.96,10.67,4.29,10.04,7.54,9.54,12.5,9.17,10.21,21.0,0.0
5315,74.0,3.0,17.0,19.41,17.33,17.21,10.25,16.17,9.83,15.75,16.0,14.29,13.46,21.87,0.0
5316,65.0,9.0,12.0,6.63,7.5,8.75,3.42,7.5,4.29,3.42,4.88,3.5,3.96,8.17,1.0
5317,63.0,3.0,1.0,16.75,19.67,17.67,8.87,19.08,15.37,16.21,14.29,11.29,9.21,19.92,0.0
5318,67.0,9.0,20.0,9.08,8.33,8.08,5.91,9.04,5.17,9.33,6.75,8.21,6.25,10.34,1.0
5319,68.0,1.0,17.0,15.54,15.5,11.5,12.21,17.37,10.63,20.12,13.17,15.59,13.33,17.71,0.0
5320,75.0,4.0,6.0,12.5,7.75,13.83,6.92,6.34,3.71,8.33,6.29,8.29,5.88,8.04,1.0
5321,75.0,9.0,24.0,23.54,20.08,19.04,9.38,15.37,12.96,15.67,18.25,15.37,14.62,25.5,0.0
5322,69.0,6.0,24.0,6.29,6.29,7.17,3.08,6.71,7.0,7.0,4.67,5.33,4.38,10.34,1.0
5323,61.0,6.0,8.0,12.17,8.87,8.17,6.92,11.92,7.46,9.54,9.59,10.58,10.37,11.21,0.0
5324,78.0,10.0,15.0,10.83,8.33,6.42,3.75,8.38,6.04,7.41,6.5,7.79,7.96,11.92,0.0
5325,71.0,8.0,9.0,7.41,5.41,6.5,3.71,7.54,3.46,8.17,4.88,7.0,5.17,10.21,1.0
5326,70.0,6.0,6.0,10.21,6.38,19.17,4.46,5.25,6.83,5.91,5.71,7.67,5.58,8.46,1.0
5327,78.0,7.0,15.0,5.09,3.46,6.21,3.08,6.04,4.21,2.79,4.92,4.54,5.5,8.29,1.0
5328,74.0,4.0,28.0,11.87,6.04,20.46,7.41,7.96,4.29,11.75,9.0,7.41,7.46,9.25,1.0
5329,70.0,1.0,13.0,21.67,18.79,18.41,9.21,15.67,11.54,11.29,14.09,11.38,9.13,13.42,0.0
5330,67.0,10.0,4.0,20.91,13.96,15.21,11.54,16.04,11.04,15.09,14.25,14.0,13.83,18.21,0.0
5331,69.0,7.0,17.0,10.37,9.59,9.0,4.75,7.67,4.83,7.87,5.88,8.17,5.71,12.0,0.0
5332,66.0,5.0,15.0,6.21,9.29,5.09,2.92,6.96,4.29,6.25,8.21,4.42,8.12,17.33,1.0
5333,65.0,7.0,12.0,7.41,6.63,9.87,2.83,6.46,1.96,5.71,5.83,4.83,5.0,7.54,1.0
5334,73.0,12.0,26.0,6.96,8.25,6.54,4.04,9.21,6.29,11.96,7.38,9.33,8.79,12.92,0.0
5335,70.0,9.0,15.0,11.5,8.54,5.88,4.0,9.04,4.04,5.96,3.63,6.58,3.46,9.54,1.0
5336,68.0,1.0,21.0,4.96,5.25,3.0,0.08,4.63,0.04,0.46,0.58,0.46,1.33,1.87,1.0
5337,73.0,9.0,4.0,6.34,12.38,8.54,5.58,9.38,7.21,6.13,10.46,7.71,9.54,12.29,1.0
5338,78.0,12.0,17.0,9.87,3.21,8.04,2.21,3.04,0.54,2.46,1.46,1.29,2.67,5.0,1.0
5339,67.0,6.0,15.0,6.13,3.0,6.29,2.71,4.63,1.75,1.79,5.09,2.71,2.37,9.17,1.0
5340,73.0,6.0,15.0,10.37,12.58,11.54,7.46,11.17,8.75,8.17,8.58,10.0,10.41,12.83,1.0
5341,76.0,7.0,7.0,3.04,2.0,5.58,1.67,1.29,0.29,5.5,0.92,5.58,2.88,4.12,1.0
5342,70.0,5.0,18.0,5.71,4.33,8.54,2.83,6.42,5.33,8.54,8.96,8.04,7.04,16.88,0.0
5343,69.0,7.0,8.0,12.62,6.42,8.33,6.83,10.17,7.5,8.17,6.29,8.96,9.75,10.37,0.0
5344,72.0,5.0,31.0,10.04,6.92,8.46,5.63,9.92,5.83,7.96,7.21,9.33,7.83,10.13,1.0
5345,61.0,9.0,14.0,18.0,16.88,15.54,9.71,15.21,11.12,12.75,13.79,12.21,13.54,23.91,0.0
5346,63.0,10.0,8.0,17.29,13.13,13.42,9.96,14.5,11.21,14.33,15.96,12.25,13.59,20.41,0.0
5347,71.0,1.0,3.0,7.41,5.41,7.17,0.63,1.79,0.21,2.5,0.33,0.71,0.13,4.83,1.0
5348,70.0,10.0,21.0,15.16,10.13,17.25,7.58,9.08,6.21,10.96,8.04,9.13,8.54,13.21,0.0
5349,62.0,11.0,26.0,4.0,2.21,3.21,0.21,2.33,1.0,5.96,0.0,0.83,0.92,2.75,1.0
5350,77.0,10.0,8.0,8.0,4.25,8.08,2.83,5.37,6.54,10.41,10.08,9.96,10.04,16.38,0.0
5351,62.0,1.0,28.0,0.67,4.5,2.96,0.87,1.38,1.21,3.63,1.54,1.71,1.42,8.67,1.0
5352,76.0,11.0,6.0,15.37,12.29,10.29,4.46,12.21,10.46,5.17,9.33,9.75,10.5,12.46,0.0
5353,77.0,3.0,5.0,8.29,8.08,10.67,2.92,5.91,7.04,11.04,6.83,7.08,8.58,10.67,0.0
5354,72.0,6.0,30.0,14.83,13.29,13.21,7.12,12.83,9.38,9.79,11.96,10.96,12.0,21.84,0.0
5355,62.0,9.0,29.0,21.37,16.75,18.38,11.5,17.67,12.5,13.79,14.0,13.13,14.58,19.92,0.0
5356,77.0,1.0,6.0,5.09,0.96,6.87,0.37,1.79,2.0,8.04,1.54,4.12,5.58,10.08,0.0
5357,78.0,12.0,10.0,24.92,22.54,16.54,14.62,15.59,13.0,13.21,14.12,16.21,16.17,26.08,0.0
5358,67.0,2.0,19.0,23.63,24.21,18.75,13.5,21.29,14.25,19.08,14.17,13.92,17.67,24.21,0.0
5359,74.0,3.0,18.0,17.16,17.29,14.71,6.87,12.96,8.58,11.29,13.79,12.04,11.63,19.75,0.0
5360,75.0,8.0,3.0,5.83,2.46,5.54,2.62,2.0,1.25,4.38,0.46,4.08,1.96,3.71,1.0
5361,71.0,5.0,7.0,17.54,15.96,13.59,10.29,14.71,10.71,8.63,10.67,12.29,11.17,10.75,0.0
5362,66.0,3.0,23.0,19.46,13.17,13.42,14.09,19.87,12.71,20.54,13.59,16.5,16.75,21.59,0.0
5363,65.0,5.0,4.0,14.29,12.67,10.25,6.92,14.09,10.21,11.0,9.71,9.25,9.29,12.04,1.0
5364,77.0,12.0,16.0,8.25,9.17,6.79,3.33,7.08,5.46,6.54,3.75,7.21,5.09,7.46,1.0
5365,68.0,11.0,14.0,21.17,21.34,20.21,10.34,20.79,12.46,14.12,14.37,12.58,12.33,15.83,0.0
5366,73.0,12.0,18.0,13.59,14.58,12.08,3.17,9.75,6.13,7.41,6.38,7.5,6.04,8.63,0.0
5367,62.0,4.0,6.0,14.37,12.87,12.29,10.29,14.79,9.79,17.08,10.79,13.21,11.92,16.96,0.0
5368,72.0,12.0,11.0,24.13,22.04,20.62,13.08,17.37,14.88,15.92,16.13,13.29,16.38,29.08,0.0
5369,73.0,7.0,18.0,12.08,9.08,10.75,4.67,9.96,6.42,6.58,6.96,7.04,5.75,11.38,1.0
5370,63.0,10.0,18.0,16.29,15.34,15.09,9.17,12.33,10.67,12.96,13.92,8.92,13.67,20.96,0.0
5371,68.0,5.0,10.0,17.41,17.25,13.96,9.96,19.67,11.42,16.25,13.96,13.54,10.34,17.16,1.0
5372,62.0,7.0,27.0,4.75,2.67,5.75,2.5,2.62,0.25,3.67,2.96,0.46,2.04,4.67,1.0
5373,65.0,4.0,27.0,17.46,16.04,12.67,10.13,13.96,9.59,12.21,12.08,11.0,13.62,14.12,0.0
5374,65.0,11.0,30.0,14.5,13.33,18.38,12.46,10.5,9.67,19.38,9.5,12.75,15.0,16.33,0.0
5375,75.0,6.0,11.0,7.96,1.96,2.88,1.63,4.0,1.25,1.58,3.54,2.0,2.0,10.67,1.0
5376,76.0,8.0,9.0,5.04,2.71,7.04,2.04,4.08,1.38,1.67,0.63,2.42,0.96,3.04,1.0
5377,78.0,9.0,13.0,13.08,11.87,13.59,6.46,11.21,12.0,12.62,10.92,12.67,9.83,15.5,0.0
5378,64.0,3.0,31.0,13.96,11.83,13.04,6.08,14.29,7.29,10.58,12.33,6.75,8.92,13.54,1.0
5379,76.0,5.0,28.0,9.13,8.67,5.13,2.62,9.33,3.5,4.63,5.0,8.04,6.04,10.21,1.0
5380,74.0,7.0,28.0,12.83,9.46,10.29,6.42,12.08,7.62,11.29,9.04,10.34,7.87,12.08,1.0
5381,61.0,9.0,8.0,5.75,9.71,3.63,2.75,7.67,2.67,3.17,4.42,2.5,4.21,8.25,1.0
5382,61.0,11.0,3.0,9.75,4.83,10.25,6.63,7.29,6.92,11.21,5.75,7.83,8.92,10.96,0.0
5383,66.0,4.0,10.0,9.79,11.42,9.54,6.46,11.0,6.25,10.41,8.63,7.21,9.33,11.21,0.0
5384,73.0,1.0,10.0,14.46,14.37,11.58,3.58,9.08,6.42,8.29,7.54,6.21,5.37,10.71,1.0
5385,77.0,7.0,16.0,11.0,6.87,7.54,3.46,6.58,4.29,9.08,5.66,5.5,5.09,12.46,1.0
5386,70.0,1.0,14.0,8.46,11.58,9.38,4.33,10.0,8.12,9.62,11.34,7.71,7.46,14.33,0.0
5387,62.0,3.0,18.0,14.71,11.08,11.83,4.5,11.0,5.33,5.79,7.67,6.04,5.96,7.83,1.0
5388,64.0,5.0,24.0,9.0,9.71,23.29,9.54,11.54,6.75,11.08,11.63,7.08,6.96,15.96,1.0
5389,64.0,8.0,27.0,8.67,8.29,10.5,4.96,7.46,5.0,7.12,4.04,4.67,5.66,7.04,1.0
5390,78.0,11.0,24.0,14.83,9.92,10.34,4.21,7.41,3.75,7.17,4.12,5.66,5.71,12.87,1.0
5391,74.0,5.0,2.0,17.04,14.09,10.83,4.71,9.75,4.29,8.71,5.66,4.67,5.0,6.5,1.0
5392,73.0,10.0,15.0,10.63,10.88,14.0,4.25,8.75,6.04,10.25,10.83,8.33,9.71,11.96,0.0
5393,69.0,8.0,6.0,10.04,17.21,6.54,5.66,11.71,7.33,5.63,7.33,6.92,7.54,13.37,1.0
5394,68.0,6.0,5.0,6.58,8.92,6.21,4.38,11.0,6.13,6.13,7.5,6.87,6.63,17.67,0.0
5395,71.0,10.0,30.0,15.75,8.29,14.09,6.42,10.96,9.54,10.71,10.29,9.96,11.54,21.37,0.0
5396,62.0,9.0,15.0,10.29,8.08,7.17,5.21,10.25,4.79,7.92,6.29,7.46,7.33,11.63,1.0
5397,69.0,12.0,4.0,12.25,13.13,14.17,4.75,6.67,4.04,7.21,4.71,6.67,5.5,11.46,0.0
5398,76.0,7.0,20.0,11.71,8.33,8.54,5.75,9.04,6.08,8.83,5.21,8.83,8.63,10.17,0.0
5399,67.0,7.0,27.0,5.04,5.33,5.66,3.83,8.87,5.25,6.25,6.42,5.66,5.88,11.63,1.0
5400,73.0,2.0,18.0,8.21,6.0,5.04,2.88,7.75,4.38,9.08,6.29,7.08,5.09,12.33,0.0
5401,70.0,5.0,15.0,8.79,9.59,8.63,4.08,11.12,5.09,3.83,7.92,5.41,3.71,7.38,1.0
5402,63.0,1.0,15.0,8.5,3.17,5.41,3.83,7.5,4.63,9.17,5.66,5.88,6.83,9.46,1.0
5403,62.0,3.0,7.0,35.8,31.63,30.37,20.79,32.42,24.25,29.58,23.29,19.08,20.75,21.37,0.0
5404,61.0,12.0,2.0,8.58,5.96,8.83,4.17,8.33,5.79,12.21,3.46,5.66,7.71,8.17,0.0
5405,74.0,5.0,14.0,14.21,18.5,11.17,7.04,14.04,8.33,9.13,12.42,10.08,10.41,17.83,1.0
5406,66.0,8.0,29.0,11.42,7.83,11.71,8.29,11.96,9.04,10.25,12.25,9.38,10.13,14.04,0.0
5407,71.0,11.0,14.0,9.29,5.46,9.33,3.17,6.83,3.54,7.58,4.21,6.21,6.42,9.38,0.0
5408,73.0,1.0,19.0,17.21,8.42,25.08,13.75,10.08,13.17,25.12,7.75,19.12,20.83,8.63,0.0
5409,75.0,7.0,22.0,18.88,16.29,20.04,9.71,20.12,11.71,17.29,11.08,15.63,12.25,16.88,1.0
5410,73.0,4.0,15.0,7.79,6.63,7.29,4.63,6.63,4.58,6.63,5.96,8.08,6.38,8.12,1.0
5411,70.0,10.0,7.0,12.67,11.0,7.17,4.33,8.71,6.04,8.25,8.63,8.96,7.67,16.71,0.0
5412,74.0,8.0,20.0,10.34,13.79,10.79,5.37,10.04,7.83,8.87,12.5,10.67,10.37,19.41,0.0
5413,69.0,3.0,22.0,16.25,14.88,17.79,9.0,14.0,9.25,14.92,12.0,12.71,12.08,14.54,0.0
5414,73.0,4.0,11.0,19.21,15.37,11.75,9.87,10.58,9.83,10.04,11.42,10.63,11.75,13.96,0.0
5415,75.0,12.0,10.0,4.33,5.5,6.92,0.58,1.13,0.0,5.71,0.08,1.83,0.92,4.58,1.0
5416,64.0,9.0,9.0,8.46,10.29,10.88,6.04,10.0,8.42,13.29,12.79,9.0,10.21,16.5,0.0
5417,78.0,6.0,6.0,10.04,9.92,9.21,5.17,13.25,9.96,9.29,9.75,10.58,8.58,14.25,0.0
5418,61.0,3.0,16.0,4.92,12.92,5.25,4.29,8.96,7.04,2.75,5.13,6.0,7.29,20.12,1.0
5419,65.0,5.0,10.0,6.79,11.79,6.96,5.88,9.96,6.75,4.79,5.58,5.0,7.71,10.41,1.0
5420,74.0,9.0,22.0,17.92,17.71,13.08,7.83,15.29,8.87,12.21,12.42,11.5,9.92,17.46,0.0
5421,70.0,11.0,24.0,9.83,5.13,14.83,7.38,5.66,6.0,6.79,3.63,8.29,6.96,7.67,1.0
5422,65.0,11.0,21.0,13.92,9.62,19.75,9.08,9.79,6.13,10.75,8.54,6.87,10.67,9.13,0.0
5423,71.0,4.0,21.0,10.13,4.71,6.42,4.21,6.46,7.58,7.5,4.42,8.17,8.79,12.21,0.0
5424,65.0,9.0,13.0,2.79,5.63,6.75,2.83,3.71,1.96,2.71,2.0,1.42,1.42,5.25,1.0
5425,76.0,10.0,21.0,14.46,13.67,13.59,5.37,14.17,8.29,9.17,9.79,10.71,11.17,19.5,0.0
5426,72.0,1.0,9.0,11.0,7.41,8.5,3.04,7.54,4.29,5.25,3.37,5.79,4.21,5.0,1.0
5427,62.0,3.0,23.0,9.42,6.5,16.42,7.04,7.83,5.88,9.42,5.41,6.25,6.0,9.92,1.0
5428,69.0,9.0,4.0,4.71,4.21,4.92,3.54,5.17,1.25,3.5,1.5,2.62,3.5,6.42,1.0
5429,74.0,8.0,30.0,8.67,7.21,13.37,4.04,5.96,4.71,7.46,6.08,7.21,6.04,7.96,1.0
5430,65.0,1.0,6.0,16.79,16.62,14.88,5.33,11.83,9.13,14.79,13.33,7.41,14.42,21.92,0.0
5431,63.0,11.0,9.0,7.41,9.96,7.54,3.88,8.79,5.66,6.58,5.54,4.67,3.92,7.83,1.0
5432,66.0,12.0,7.0,10.46,11.25,10.5,5.33,12.29,9.79,15.09,11.79,9.87,11.75,20.21,0.0
5433,78.0,11.0,26.0,9.54,8.33,7.92,1.83,6.92,3.29,8.08,3.08,3.46,3.37,8.58,1.0
5434,66.0,5.0,19.0,17.46,14.09,13.42,9.54,15.04,11.38,12.0,10.17,11.25,12.75,17.58,0.0
5435,75.0,7.0,24.0,16.75,12.87,12.04,7.96,15.75,8.67,13.75,11.79,11.04,10.21,15.09,0.0
5436,61.0,9.0,26.0,18.46,13.13,15.87,10.17,13.46,10.37,12.46,11.38,10.04,13.5,17.75,0.0
5437,71.0,9.0,28.0,7.12,6.5,6.5,2.13,5.46,4.92,4.17,4.58,3.71,3.58,12.67,1.0
5438,69.0,5.0,19.0,5.0,5.13,6.21,4.17,6.38,3.17,3.92,1.79,4.42,5.41,6.04,1.0
5439,67.0,7.0,28.0,9.54,8.58,7.83,4.38,10.0,5.66,7.58,8.08,7.67,8.12,13.83,0.0
5440,70.0,2.0,20.0,18.29,17.67,13.83,9.67,16.17,11.29,17.04,12.83,14.67,10.04,18.25,0.0
5441,71.0,6.0,11.0,16.33,10.92,12.29,7.33,11.0,5.13,9.54,8.46,9.25,7.46,12.83,0.0
5442,72.0,12.0,26.0,14.29,12.33,11.96,5.41,8.92,6.54,11.08,9.13,9.59,9.17,12.62,0.0
5443,72.0,6.0,5.0,9.96,6.38,11.38,4.88,3.83,5.0,5.96,5.04,4.21,4.08,9.17,1.0
5444,75.0,5.0,19.0,4.38,6.46,3.04,1.5,3.13,1.33,4.04,5.41,3.5,4.21,15.54,1.0
5445,61.0,7.0,23.0,3.04,3.71,12.67,3.29,6.17,2.17,2.21,3.37,4.0,3.92,4.21,1.0
5446,73.0,6.0,12.0,16.17,16.75,16.29,9.87,14.83,12.33,13.75,16.33,13.83,15.59,23.13,0.0
5447,63.0,1.0,21.0,19.25,16.08,17.21,9.17,15.59,9.42,13.83,11.71,11.08,14.25,12.96,0.0
5448,63.0,9.0,1.0,14.37,12.17,12.42,7.41,10.96,7.41,10.34,11.83,9.13,12.83,16.08,0.0
5449,74.0,12.0,30.0,13.29,13.42,13.17,3.63,9.75,6.34,11.08,12.17,10.83,9.0,18.16,0.0
5450,64.0,5.0,27.0,12.17,16.42,6.67,5.79,13.83,6.46,8.87,10.34,8.75,10.54,11.92,0.0
5451,64.0,10.0,28.0,8.42,11.54,4.96,2.54,9.71,5.25,2.46,8.67,4.5,7.87,11.96,1.0
5452,61.0,1.0,30.0,12.21,11.42,10.92,7.92,13.08,9.62,14.5,10.21,9.92,11.96,18.88,0.0
5453,62.0,9.0,20.0,9.08,6.96,16.17,4.21,7.33,3.67,4.63,1.42,2.04,3.37,2.79,1.0
5454,71.0,4.0,16.0,14.79,9.21,12.12,9.17,14.33,9.71,12.0,10.08,12.75,11.87,13.88,0.0
5455,65.0,1.0,23.0,16.79,12.83,13.29,7.38,14.37,9.59,9.92,10.21,8.79,11.67,12.75,0.0
5456,65.0,8.0,10.0,11.42,10.83,10.88,9.04,13.54,9.96,9.75,11.87,9.42,11.58,14.21,0.0
5457,66.0,6.0,10.0,20.67,16.08,20.46,11.17,11.5,8.29,12.08,11.0,8.87,9.54,14.54,1.0
5458,76.0,10.0,5.0,22.04,20.71,17.46,10.21,18.25,13.62,11.54,16.29,13.62,12.5,21.54,0.0
5459,78.0,8.0,15.0,14.37,12.08,11.96,5.83,11.54,8.79,8.54,6.63,9.29,5.91,9.29,1.0
5460,76.0,12.0,11.0,4.58,8.54,3.17,0.0,4.83,5.33,2.71,2.62,1.5,2.42,8.79,1.0
5461,74.0,2.0,21.0,9.83,11.29,10.17,5.29,10.75,8.12,11.96,11.12,11.92,11.12,15.92,0.0
5462,67.0,1.0,8.0,9.79,6.42,10.25,4.29,6.96,2.54,6.34,3.92,3.96,3.37,9.0,1.0
5463,71.0,11.0,17.0,11.34,12.17,9.33,7.17,14.17,8.67,12.17,7.92,11.17,8.71,12.71,0.0
5464,77.0,11.0,8.0,16.17,16.83,15.29,6.13,14.5,11.58,16.88,13.79,13.13,12.67,24.71,0.0
5465,75.0,10.0,1.0,13.79,11.04,14.67,6.29,10.29,7.04,11.25,6.46,10.5,6.17,9.17,0.0
5466,70.0,6.0,15.0,6.58,5.83,6.71,2.46,4.79,3.46,1.75,5.88,3.0,3.63,9.25,1.0
5467,75.0,5.0,10.0,15.96,11.17,9.46,6.13,10.92,8.42,9.54,9.83,10.67,12.25,12.67,0.0
5468,74.0,5.0,15.0,17.62,22.95,12.75,10.13,20.83,12.75,10.79,17.33,15.54,12.46,20.58,0.0
5469,76.0,6.0,26.0,7.29,6.04,9.17,2.62,6.17,5.09,7.41,7.46,8.0,6.67,15.16,1.0
5470,70.0,10.0,14.0,9.54,9.79,7.12,5.71,11.17,9.67,6.08,7.87,8.83,5.63,10.21,1.0
5471,72.0,7.0,12.0,10.04,10.08,11.87,6.08,9.87,6.5,7.29,9.08,8.5,8.17,14.46,0.0
5472,63.0,11.0,13.0,10.29,9.42,6.67,3.67,11.12,7.79,14.42,7.79,9.21,11.29,16.96,0.0
5473,66.0,5.0,17.0,8.96,7.71,9.08,6.54,11.38,8.25,9.87,7.5,8.83,8.58,13.75,0.0
5474,66.0,1.0,3.0,6.83,9.04,6.0,2.33,7.12,4.67,7.83,3.58,3.46,3.79,7.92,1.0
5475,72.0,1.0,20.0,7.54,10.37,6.38,3.67,8.87,5.83,10.41,4.29,7.92,5.96,12.67,0.0
5476,77.0,12.0,20.0,13.0,16.33,14.29,7.25,13.79,10.21,11.67,9.83,11.38,6.42,11.67,1.0
5477,69.0,10.0,14.0,15.63,16.04,13.46,7.46,13.33,9.0,11.5,13.0,10.37,11.71,22.46,0.0
5478,76.0,5.0,31.0,9.96,11.42,10.41,3.29,9.75,5.09,6.29,6.75,9.25,5.88,11.5,1.0
5479,77.0,8.0,18.0,10.08,4.83,18.0,4.04,5.41,4.25,9.17,3.75,4.96,3.46,7.62,1.0
5480,63.0,6.0,27.0,13.7,12.17,11.79,8.83,13.42,9.75,13.04,13.25,10.92,14.58,14.88,0.0
5481,69.0,9.0,16.0,10.71,9.21,10.54,4.29,11.83,6.29,7.71,10.29,8.67,6.04,11.25,0.0
5482,72.0,2.0,2.0,33.84,26.38,28.16,18.41,24.25,22.5,25.04,20.79,19.92,20.96,24.21,0.0
